defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0137162	decreased apoptosis in B cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003158	B cell
http://purl.obolibrary.org/obo/XPO_0137943	decreased apoptosis in Bowman's gland	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005075	Bowman's gland
http://purl.obolibrary.org/obo/XPO_0137712	decreased apoptosis in Brachet's cleft	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004456	Brachet's cleft
http://purl.obolibrary.org/obo/XPO_0137904	decreased apoptosis in Eberth-Kastschenko layer	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005036	Eberth-Kastschenko layer
http://purl.obolibrary.org/obo/XPO_0136852	decreased apoptosis in Jacobson's organ	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000272	Jacobson's organ
http://purl.obolibrary.org/obo/XPO_0137522	decreased apoptosis in Jacobson's vein	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004257	Jacobson's vein
http://purl.obolibrary.org/obo/XPO_0137661	decreased apoptosis in Leydig cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004405	Leydig cell
http://purl.obolibrary.org/obo/XPO_0137903	decreased apoptosis in Mauthner cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005035	Mauthner cell
http://purl.obolibrary.org/obo/XPO_0137092	decreased apoptosis in Meckel's cartilage	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003085	Meckel's cartilage
http://purl.obolibrary.org/obo/XPO_0137250	decreased apoptosis in Merkel cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003254	Merkel cell
http://purl.obolibrary.org/obo/XPO_0137875	decreased apoptosis in Muller cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005007	Muller cell
http://purl.obolibrary.org/obo/XPO_0136889	decreased apoptosis in Mullerian duct	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000330	Mullerian duct
http://purl.obolibrary.org/obo/XPO_0136974	decreased apoptosis in Rathke's pouch	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000430	Rathke's pouch
http://purl.obolibrary.org/obo/XPO_0137042	decreased apoptosis in Rohon-Beard neuron	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003022	Rohon-Beard neuron
http://purl.obolibrary.org/obo/XPO_0137912	decreased apoptosis in Schwann cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005044	Schwann cell
http://purl.obolibrary.org/obo/XPO_0137011	decreased apoptosis in Stirnorgan	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0001012	Stirnorgan
http://purl.obolibrary.org/obo/XPO_0137161	decreased apoptosis in T cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003157	T cell
http://purl.obolibrary.org/obo/XPO_0137015	decreased apoptosis in abdominal myoblast	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0001016	abdominal myoblast
http://purl.obolibrary.org/obo/XPO_0137099	decreased apoptosis in abducens nerve	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003093	abducens nerve
http://purl.obolibrary.org/obo/XPO_0137228	decreased apoptosis in absorptive cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003231	absorptive cell
http://purl.obolibrary.org/obo/XPO_0137479	decreased apoptosis in accessory nerve	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004214	accessory nerve
http://purl.obolibrary.org/obo/XPO_0137783	decreased apoptosis in accessory olfactory bulb	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004530	accessory olfactory bulb
http://purl.obolibrary.org/obo/XPO_0137166	decreased apoptosis in acellular anatomical structure	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003162	acellular anatomical structure
http://purl.obolibrary.org/obo/XPO_0137871	decreased apoptosis in acellular bone tissue	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005001	acellular bone tissue
http://purl.obolibrary.org/obo/XPO_0137229	decreased apoptosis in acid secreting cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003232	acid secreting cell
http://purl.obolibrary.org/obo/XPO_0137230	decreased apoptosis in acinar cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003233	acinar cell
http://purl.obolibrary.org/obo/XPO_0137473	decreased apoptosis in adenohypophyseal placode	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004208	adenohypophyseal placode
http://purl.obolibrary.org/obo/XPO_0138052	decreased apoptosis in adenohypophysis	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005186	adenohypophysis
http://purl.obolibrary.org/obo/XPO_0137067	decreased apoptosis in adipose tissue	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003049	adipose tissue
http://purl.obolibrary.org/obo/XPO_0136756	decreased apoptosis in adrenal cortex	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000165	adrenal cortex
http://purl.obolibrary.org/obo/XPO_0136755	decreased apoptosis in adrenal gland	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000164	adrenal gland
http://purl.obolibrary.org/obo/XPO_0136757	decreased apoptosis in adrenal medulla	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000166	adrenal medulla
http://purl.obolibrary.org/obo/XPO_0137158	decreased apoptosis in adult immune system	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003154	adult immune system
http://purl.obolibrary.org/obo/XPO_0137874	decreased apoptosis in adult intestinal epithelium	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005004	adult intestinal epithelium
http://purl.obolibrary.org/obo/XPO_0138096	decreased apoptosis in adult kidney	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005244	adult kidney
http://purl.obolibrary.org/obo/XPO_0138114	decreased apoptosis in adult thrombocyte	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005268	adult thrombocyte
http://purl.obolibrary.org/obo/XPO_0138082	decreased apoptosis in afferent neuron	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005229	afferent neuron
http://purl.obolibrary.org/obo/XPO_0136723	decreased apoptosis in alimentary system	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000125	alimentary system
http://purl.obolibrary.org/obo/XPO_0137231	decreased apoptosis in alkali secreting cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003234	alkali secreting cell
http://purl.obolibrary.org/obo/XPO_0138030	decreased apoptosis in alpha cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005164	alpha cell
http://purl.obolibrary.org/obo/XPO_0137364	decreased apoptosis in amacrine cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004099	amacrine cell
http://purl.obolibrary.org/obo/XPO_0137149	decreased apoptosis in amphibian papilla	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003144	amphibian papilla
http://purl.obolibrary.org/obo/XPO_0137324	decreased apoptosis in ampullary nerve	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004058	ampullary nerve
http://purl.obolibrary.org/obo/XPO_0137581	decreased apoptosis in amputated fin	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004318	amputated fin
http://purl.obolibrary.org/obo/XPO_0137582	decreased apoptosis in amputated limb	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004319	amputated limb
http://purl.obolibrary.org/obo/XPO_0137580	decreased apoptosis in amputated tissue	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004317	amputated tissue
http://purl.obolibrary.org/obo/XPO_0137784	decreased apoptosis in amygdala	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004531	amygdala
http://purl.obolibrary.org/obo/XPO_0137164	decreased apoptosis in anatomical cluster	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003160	anatomical cluster
http://purl.obolibrary.org/obo/XPO_0137026	decreased apoptosis in anatomical group	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003001	anatomical group
http://purl.obolibrary.org/obo/XPO_0137269	decreased apoptosis in anatomical line	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004003	anatomical line
http://purl.obolibrary.org/obo/XPO_0137187	decreased apoptosis in anatomical region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003186	anatomical region
http://purl.obolibrary.org/obo/XPO_0137025	decreased apoptosis in anatomical structure	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003000	anatomical structure
http://purl.obolibrary.org/obo/XPO_0137027	decreased apoptosis in anatomical system	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003002	anatomical system
http://purl.obolibrary.org/obo/XPO_0137428	decreased apoptosis in angioblast	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004163	angioblast
http://purl.obolibrary.org/obo/XPO_0136789	decreased apoptosis in animal blastomere	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000200	animal blastomere
http://purl.obolibrary.org/obo/XPO_0136642	decreased apoptosis in animal cap	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000036	animal cap
http://purl.obolibrary.org/obo/XPO_0136643	decreased apoptosis in animal cap inner layer	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000037	animal cap inner layer
http://purl.obolibrary.org/obo/XPO_0136644	decreased apoptosis in animal cap outer layer	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000038	animal cap outer layer
http://purl.obolibrary.org/obo/XPO_0136790	decreased apoptosis in animal hemisphere	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000202	animal hemisphere
http://purl.obolibrary.org/obo/XPO_0136856	decreased apoptosis in animal part, late involuting	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000278	animal part, late involuting
http://purl.obolibrary.org/obo/XPO_0137353	decreased apoptosis in animal pole	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004088	animal pole
http://purl.obolibrary.org/obo/XPO_0137785	decreased apoptosis in anterior amygdala	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004532	anterior amygdala
http://purl.obolibrary.org/obo/XPO_0137452	decreased apoptosis in anterior branchial crest	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004187	anterior branchial crest
http://purl.obolibrary.org/obo/XPO_0136932	decreased apoptosis in anterior cardinal vein	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000383	anterior cardinal vein
http://purl.obolibrary.org/obo/XPO_0137423	decreased apoptosis in anterior cerebral vein	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004158	anterior cerebral vein
http://purl.obolibrary.org/obo/XPO_0137786	decreased apoptosis in anterior commissure	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004533	anterior commissure
http://purl.obolibrary.org/obo/XPO_0137402	decreased apoptosis in anterior crista	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004137	anterior crista
http://purl.obolibrary.org/obo/XPO_0138108	decreased apoptosis in anterior dorsal fin	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005262	anterior dorsal fin
http://purl.obolibrary.org/obo/XPO_0137069	decreased apoptosis in anterior dorsal lateral plate region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003051	anterior dorsal lateral plate region
http://purl.obolibrary.org/obo/XPO_0138141	decreased apoptosis in anterior endoderm	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005303	anterior endoderm
http://purl.obolibrary.org/obo/XPO_0138144	decreased apoptosis in anterior endomesoderm	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005306	anterior endomesoderm
http://purl.obolibrary.org/obo/XPO_0137787	decreased apoptosis in anterior entopeduncular nucleus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004534	anterior entopeduncular nucleus
http://purl.obolibrary.org/obo/XPO_0137944	decreased apoptosis in anterior entopeduncular region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005076	anterior entopeduncular region
http://purl.obolibrary.org/obo/XPO_0137994	decreased apoptosis in anterior foregut	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005127	anterior foregut
http://purl.obolibrary.org/obo/XPO_0138103	decreased apoptosis in anterior hindgut endoderm	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005251	anterior hindgut endoderm
http://purl.obolibrary.org/obo/XPO_0137495	decreased apoptosis in anterior hypothalamus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004230	anterior hypothalamus
http://purl.obolibrary.org/obo/XPO_0137486	decreased apoptosis in anterior lateral line placode	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004221	anterior lateral line placode
http://purl.obolibrary.org/obo/XPO_0137017	decreased apoptosis in anterior lymph sac	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0001018	anterior lymph sac
http://purl.obolibrary.org/obo/XPO_0136874	decreased apoptosis in anterior neural fold	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000310	anterior neural fold
http://purl.obolibrary.org/obo/XPO_0137474	decreased apoptosis in anterior neural ridge	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004209	anterior neural ridge
http://purl.obolibrary.org/obo/XPO_0136872	decreased apoptosis in anterior neural tube	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000307	anterior neural tube
http://purl.obolibrary.org/obo/XPO_0138109	decreased apoptosis in anterior neuroectoderm	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005263	anterior neuroectoderm
http://purl.obolibrary.org/obo/XPO_0136920	decreased apoptosis in anterior palatine artery	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000369	anterior palatine artery
http://purl.obolibrary.org/obo/XPO_0137471	decreased apoptosis in anterior placodal area	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004206	anterior placodal area
http://purl.obolibrary.org/obo/XPO_0138069	decreased apoptosis in anterior region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005216	anterior region
http://purl.obolibrary.org/obo/XPO_0137908	decreased apoptosis in anterior semicircular canal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005040	anterior semicircular canal
http://purl.obolibrary.org/obo/XPO_0137770	decreased apoptosis in anterior tectum	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004514	anterior tectum
http://purl.obolibrary.org/obo/XPO_0137789	decreased apoptosis in anterior thalamic nucleus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004536	anterior thalamic nucleus
http://purl.obolibrary.org/obo/XPO_0137409	decreased apoptosis in anterior ventral blood island	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004144	anterior ventral blood island
http://purl.obolibrary.org/obo/XPO_0137664	decreased apoptosis in anterior-proximal mesenchyme	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004408	anterior-proximal mesenchyme
http://purl.obolibrary.org/obo/XPO_0138074	decreased apoptosis in antero-dorsal region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005221	antero-dorsal region
http://purl.obolibrary.org/obo/XPO_0138075	decreased apoptosis in antero-ventral region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005222	antero-ventral region
http://purl.obolibrary.org/obo/XPO_0137534	decreased apoptosis in anterodorsal lateral line placode	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004269	anterodorsal lateral line placode
http://purl.obolibrary.org/obo/XPO_0137790	decreased apoptosis in anterodorsal tegmental nucleus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004537	anterodorsal tegmental nucleus
http://purl.obolibrary.org/obo/XPO_0137485	decreased apoptosis in anteroventral lateral line placode	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004220	anteroventral lateral line placode
http://purl.obolibrary.org/obo/XPO_0137791	decreased apoptosis in anteroventral tegmental nucleus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004538	anteroventral tegmental nucleus
http://purl.obolibrary.org/obo/XPO_0138023	decreased apoptosis in antrum	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005157	antrum
http://purl.obolibrary.org/obo/XPO_0137031	decreased apoptosis in aorta	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003010	aorta
http://purl.obolibrary.org/obo/XPO_0136899	decreased apoptosis in aortic arch	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000341	aortic arch
http://purl.obolibrary.org/obo/XPO_0136900	decreased apoptosis in aortic arch 1	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000342	aortic arch 1
http://purl.obolibrary.org/obo/XPO_0136901	decreased apoptosis in aortic arch 2	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000343	aortic arch 2
http://purl.obolibrary.org/obo/XPO_0136902	decreased apoptosis in aortic arch 3	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000344	aortic arch 3
http://purl.obolibrary.org/obo/XPO_0136908	decreased apoptosis in aortic arch 4	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000355	aortic arch 4
http://purl.obolibrary.org/obo/XPO_0136905	decreased apoptosis in aortic arch 5	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000352	aortic arch 5
http://purl.obolibrary.org/obo/XPO_0136906	decreased apoptosis in aortic arch 6	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000353	aortic arch 6
http://purl.obolibrary.org/obo/XPO_0137386	decreased apoptosis in apical ectodermal ridge	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004121	apical ectodermal ridge
http://purl.obolibrary.org/obo/XPO_0137657	decreased apoptosis in apical epithelial cap	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004401	apical epithelial cap
http://purl.obolibrary.org/obo/XPO_0137652	decreased apoptosis in apical mesenchyme	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004396	apical mesenchyme
http://purl.obolibrary.org/obo/XPO_0138066	decreased apoptosis in apical region	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005213	apical region
http://purl.obolibrary.org/obo/XPO_0137757	decreased apoptosis in apoptotic cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004501	apoptotic cell
http://purl.obolibrary.org/obo/XPO_0136803	decreased apoptosis in appendage	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000218	appendage
http://purl.obolibrary.org/obo/XPO_0137459	decreased apoptosis in appendicular ossicle	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004194	appendicular ossicle
http://purl.obolibrary.org/obo/XPO_0137170	decreased apoptosis in appendicular skeleton	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0003166	appendicular skeleton
http://purl.obolibrary.org/obo/XPO_0136693	decreased apoptosis in archenteron floor	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000093	archenteron floor
http://purl.obolibrary.org/obo/XPO_0138021	decreased apoptosis in archenteron roof midline	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005155	archenteron roof midline
http://purl.obolibrary.org/obo/XPO_0136912	decreased apoptosis in arteria iliaca communis	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000361	arteria iliaca communis
http://purl.obolibrary.org/obo/XPO_0136921	decreased apoptosis in arteria mesenterica posterior	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000370	arteria mesenterica posterior
http://purl.obolibrary.org/obo/XPO_0136916	decreased apoptosis in arteria subclavia	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000365	arteria subclavia
http://purl.obolibrary.org/obo/XPO_0136910	decreased apoptosis in arterial endothelium	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000357	arterial endothelium
http://purl.obolibrary.org/obo/XPO_0136712	decreased apoptosis in artery	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000114	artery
http://purl.obolibrary.org/obo/XPO_0137538	decreased apoptosis in articular system	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004274	articular system
http://purl.obolibrary.org/obo/XPO_0138047	decreased apoptosis in ascending interneuron	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005181	ascending interneuron
http://purl.obolibrary.org/obo/XPO_0137998	decreased apoptosis in astrocyte	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005131	astrocyte
http://purl.obolibrary.org/obo/XPO_0137727	decreased apoptosis in atrial septum	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004471	atrial septum
http://purl.obolibrary.org/obo/XPO_0137388	decreased apoptosis in atrioventricular canal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004123	atrioventricular canal
http://purl.obolibrary.org/obo/XPO_0137389	decreased apoptosis in atrioventricular canal endocardium	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004124	atrioventricular canal endocardium
http://purl.obolibrary.org/obo/XPO_0138146	decreased apoptosis in atrioventricular valve	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0005308	atrioventricular valve
http://purl.obolibrary.org/obo/XPO_0137390	decreased apoptosis in atrioventricular valve leaflet	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004125	atrioventricular valve leaflet
http://purl.obolibrary.org/obo/XPO_0137270	decreased apoptosis in atypical epithelium	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004004	atypical epithelium
http://purl.obolibrary.org/obo/XPO_0136779	decreased apoptosis in auditory apparatus	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000189	auditory apparatus
http://purl.obolibrary.org/obo/XPO_0137395	decreased apoptosis in auditory hair cell	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004130	auditory hair cell
http://purl.obolibrary.org/obo/XPO_0136800	decreased apoptosis in auditory ossicle	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000214	auditory ossicle
http://purl.obolibrary.org/obo/XPO_0136799	decreased apoptosis in auditory tube	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0000213	auditory tube
http://purl.obolibrary.org/obo/XPO_0137530	decreased apoptosis in autopod	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/XAO_0004265	autopod
